epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1,val_loss,val_accuracy,val_precision,val_recall,val_f1
1,0.3070831677949663,0.8901539758063101,0.889230145245589,0.8894841041027955,0.8892861943135809,0.25280887586140416,0.9118890302458242,0.9113233623863128,0.9111583849454113,0.9111623051599783
2,0.26000072291968496,0.9087557280053373,0.9079992526795974,0.9082215579346374,0.9080510222843082,0.249560060883992,0.9134895555464357,0.9130987853860358,0.9131551208891548,0.9128966038417418
3,0.251330345739307,0.911406850782169,0.9106327377121689,0.9109203669992727,0.9107266961266861,0.2458945636703508,0.9148438461854147,0.9149105329362688,0.913839252189809,0.914184380835255
4,0.2446534549370094,0.9138385097529715,0.9131504380343772,0.9133453292911594,0.9131877519728756,0.24701661623285942,0.9156646283908565,0.9150133276745755,0.9152288437804385,0.9150453958780241
5,0.2394224173734697,0.9157785697982689,0.9150822684573233,0.9152336971992122,0.9150930253349386,0.24215919201523847,0.9158698239422169,0.9147925969149702,0.915420363820573,0.9150716177387489
6,0.23419839964023256,0.9172709236792668,0.9165542428436546,0.9168373773433404,0.9166370557697539,0.2511854709793381,0.9142692986416054,0.9133217609363872,0.9145295232603484,0.9137457041801591
7,0.22726741759054195,0.919202205172323,0.9184851707626911,0.9187972254250504,0.9185906664974492,0.24728632673836287,0.9139820248697008,0.913119532681092,0.9131435288963177,0.9131314755992209
8,0.2190173680894077,0.9215460786207139,0.9207687902804436,0.9211385213192891,0.9209130847115871,0.24925526903130682,0.9121763040177289,0.9114393371180074,0.9120496936076684,0.9116225558253608
