epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1,val_loss,val_accuracy,val_precision,val_recall,val_f1
1,0.32604436274157483,0.8808926031918816,0.8798841197318953,0.8805089127249636,0.8800744798208789,0.29053817123292,0.8941601346082817,0.8944762788804668,0.8926176131391692,0.8933743828804862
2,0.2669710352415156,0.904305002019067,0.9036604755239149,0.9038292659820204,0.903647641904489,0.25405655853362297,0.9081134321007921,0.9069023345953334,0.9078332108270226,0.9073145428666933
3,0.25120703658465754,0.909115648647225,0.9085181224041413,0.9087081374855974,0.9085159750130981,0.24366724015435992,0.9098781138424918,0.9098105735331723,0.9092208314658116,0.909316986311727
4,0.2347311086073685,0.9129782116333375,0.9123967948108188,0.9126731589882731,0.912445784067442,0.2375731649258592,0.9138999466491566,0.91345629866077,0.9136462614634827,0.9133980539315166
5,0.2131615198489404,0.9189564057095704,0.9182490355895192,0.9187183482731006,0.9184295069344972,0.2268511699378158,0.9136947510977962,0.9128960696594487,0.9130437017340248,0.9129629526669353
6,0.18603708396503554,0.9272872517864353,0.9265439080994019,0.927177505952629,0.9268200681330785,0.21015516150097444,0.9185784052201749,0.9179352397336658,0.9183507151724681,0.9179948999272033
7,0.1556115063114008,0.9393665396702776,0.9385975568042898,0.9393135848014794,0.9389325815395685,0.21581760774369002,0.9212049082775885,0.9204665312565745,0.9203703262206991,0.9204135702722542
8,0.12270066034744671,0.9526660463156417,0.9519487692702352,0.9527720046613121,0.9523341263948684,0.22709170412217217,0.9180038576763656,0.9175061923918436,0.918338467092512,0.9176602335937586
9,0.0953649416862983,0.9646575486770722,0.9642420591671336,0.9647773723517878,0.9644921313706426,0.236512338925945,0.9212049082775885,0.9212592416869452,0.9194365511615299,0.9200786831156353
